"BehaviorSpace results (NetLogo 5.3)"
"Virus.nlogo"
"experiment"
"01/27/2016 11:08:48:370 +0000"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-17","17","-17","17"
"[run number]","duration","infectiousness","chance-recover","[step]","count turtles"
"58","70","70","0","35","150"
"57","70","55","0","49","148"
"55","70","55","0","118","78"
"58","70","70","0","36","150"
"58","70","70","0","37","150"
"55","70","55","0","119","72"
"57","70","55","0","50","148"
"58","70","70","0","38","150"
"55","70","55","0","120","70"
"58","70","70","0","39","150"
"55","70","55","0","121","69"
"57","70","55","0","51","147"
"58","70","70","0","40","150"
"55","70","55","0","122","68"
"58","70","70","0","41","150"
"57","70","55","0","52","147"
"55","70","55","0","123","67"
"58","70","70","0","42","150"
"55","70","55","0","124","64"
"58","70","70","0","43","150"
"57","70","55","0","53","147"
"55","70","55","0","125","63"
"58","70","70","0","44","149"
"55","70","55","0","126","62"
"58","70","70","0","45","148"
"57","70","55","0","54","147"
"55","70","55","0","127","59"
"58","70","70","0","46","148"
"55","70","55","0","128","56"
"58","70","70","0","47","148"
"57","70","55","0","55","147"
"55","70","55","0","129","52"
"55","70","55","0","130","49"
"57","70","55","0","56","147"
"58","70","70","0","48","148"
"55","70","55","0","131","46"
"55","70","55","0","132","43"
"58","70","70","0","49","148"
"57","70","55","0","57","147"
"55","70","55","0","133","43"
"58","70","70","0","50","147"
"55","70","55","0","134","40"
"58","70","70","0","51","147"
"55","70","55","0","135","39"
"57","70","55","0","58","147"
"58","70","70","0","52","147"
"55","70","55","0","136","37"
"55","70","55","0","137","35"
"58","70","70","0","53","147"
"57","70","55","0","59","147"
"55","70","55","0","138","35"
"58","70","70","0","54","147"
"55","70","55","0","139","32"
"58","70","70","0","55","147"
"55","70","55","0","140","32"
"57","70","55","0","60","147"
"55","70","55","0","141","29"
"58","70","70","0","56","147"
"55","70","55","0","142","27"
"58","70","70","0","57","147"
"55","70","55","0","143","25"
"57","70","55","0","61","147"
"55","70","55","0","144","24"
"58","70","70","0","58","147"
"55","70","55","0","145","21"
"58","70","70","0","59","147"
"55","70","55","0","146","21"
"57","70","55","0","62","147"
"55","70","55","0","147","21"
"58","70","70","0","60","146"
"55","70","55","0","148","21"
"55","70","55","0","149","20"
"58","70","70","0","61","146"
"55","70","55","0","150","18"
"57","70","55","0","63","147"
"58","70","70","0","62","146"
"58","70","70","0","63","146"
"57","70","55","0","64","147"
"58","70","70","0","64","145"
"58","70","70","0","65","145"
"57","70","55","0","65","146"
"59","70","70","0","0","150"
"58","70","70","0","66","145"
"58","70","70","0","67","145"
"57","70","55","0","66","146"
"59","70","70","0","1","150"
"58","70","70","0","68","145"
"58","70","70","0","69","145"
"57","70","55","0","67","146"
"59","70","70","0","2","150"
"58","70","70","0","70","145"
"59","70","70","0","3","150"
"57","70","55","0","68","146"
"58","70","70","0","71","134"
"58","70","70","0","72","133"
"57","70","55","0","69","146"
"59","70","70","0","4","150"
"58","70","70","0","73","132"
"58","70","70","0","74","132"
"59","70","70","0","5","150"
"57","70","55","0","70","146"
"58","70","70","0","75","131"
"59","70","70","0","6","150"
"58","70","70","0","76","130"
"57","70","55","0","71","137"
"58","70","70","0","77","129"
"59","70","70","0","7","150"
"58","70","70","0","78","128"
"57","70","55","0","72","137"
"58","70","70","0","79","128"
"59","70","70","0","8","150"
"58","70","70","0","80","124"
"57","70","55","0","73","137"
"58","70","70","0","81","123"
"59","70","70","0","9","150"
"58","70","70","0","82","122"
"57","70","55","0","74","137"
"58","70","70","0","83","120"
"59","70","70","0","10","150"
"58","70","70","0","84","117"
"57","70","55","0","75","137"
"58","70","70","0","85","114"
"59","70","70","0","11","150"
"58","70","70","0","86","110"
"57","70","55","0","76","137"
"58","70","70","0","87","109"
"59","70","70","0","12","149"
"58","70","70","0","88","105"
"58","70","70","0","89","105"
"57","70","55","0","77","137"
"59","70","70","0","13","149"
"58","70","70","0","90","103"
"58","70","70","0","91","102"
"57","70","55","0","78","137"
"59","70","70","0","14","149"
"58","70","70","0","92","100"
"58","70","70","0","93","95"
"58","70","70","0","94","91"
"57","70","55","0","79","136"
"59","70","70","0","15","149"
"58","70","70","0","95","91"
"58","70","70","0","96","89"
"59","70","70","0","16","149"
"57","70","55","0","80","136"
"58","70","70","0","97","88"
"58","70","70","0","98","87"
"58","70","70","0","99","84"
"59","70","70","0","17","149"
"57","70","55","0","81","134"
"58","70","70","0","100","83"
"53","70","40","0","72","134"
"58","70","70","0","101","82"
"57","70","55","0","82","134"
"59","70","70","0","18","149"
"58","70","70","0","102","81"
"59","70","70","0","19","149"
"58","70","70","0","103","78"
"57","70","55","0","83","134"
"59","70","70","0","20","149"
"58","70","70","0","104","76"
"53","70","40","0","73","134"
"57","70","55","0","84","133"
"58","70","70","0","105","74"
"59","70","70","0","21","149"
"58","70","70","0","106","73"
"57","70","55","0","85","133"
"59","70","70","0","22","149"
"58","70","70","0","107","72"
"57","70","55","0","86","133"
"58","70","70","0","108","69"
"53","70","40","0","74","134"
"59","70","70","0","23","148"
"57","70","55","0","87","132"
"58","70","70","0","109","65"
"59","70","70","0","24","147"
"58","70","70","0","110","65"
"57","70","55","0","88","132"
"58","70","70","0","111","61"
"59","70","70","0","25","147"
"58","70","70","0","112","59"
"57","70","55","0","89","131"
"53","70","40","0","75","134"
"59","70","70","0","26","147"
"58","70","70","0","113","55"
"57","70","55","0","90","131"
"58","70","70","0","114","51"
"59","70","70","0","27","147"
"58","70","70","0","115","50"
"57","70","55","0","91","130"
"58","70","70","0","116","47"
"59","70","70","0","28","147"
"58","70","70","0","117","45"
"57","70","55","0","92","129"
"53","70","40","0","76","133"
"59","70","70","0","29","147"
"58","70","70","0","118","43"
"57","70","55","0","93","128"
"58","70","70","0","119","42"
"58","70","70","0","120","41"
"59","70","70","0","30","147"
"57","70","55","0","94","128"
"58","70","70","0","121","39"
"58","70","70","0","122","35"
"59","70","70","0","31","147"
"53","70","40","0","77","133"
"57","70","55","0","95","127"
"58","70","70","0","123","31"
"59","70","70","0","32","147"
"58","70","70","0","124","28"
"58","70","70","0","125","28"
"57","70","55","0","96","127"
"58","70","70","0","126","27"
"59","70","70","0","33","147"
"58","70","70","0","127","25"
"58","70","70","0","128","24"
"57","70","55","0","97","125"
"59","70","70","0","34","147"
"58","70","70","0","129","23"
"53","70","40","0","78","133"
"57","70","55","0","98","124"
"58","70","70","0","130","22"
"58","70","70","0","131","21"
"59","70","70","0","35","146"
"58","70","70","0","132","18"
"57","70","55","0","99","123"
"58","70","70","0","133","13"
"58","70","70","0","134","13"
"59","70","70","0","36","146"
"58","70","70","0","135","11"
"58","70","70","0","136","10"
"57","70","55","0","100","121"
"58","70","70","0","137","8"
"53","70","40","0","79","133"
"59","70","70","0","37","146"
"58","70","70","0","138","7"
"58","70","70","0","139","7"
"58","70","70","0","140","6"
"57","70","55","0","101","121"
"58","70","70","0","141","6"
"58","70","70","0","142","6"
"59","70","70","0","38","146"
"58","70","70","0","143","6"
"58","70","70","0","144","6"
"57","70","55","0","102","120"
"58","70","70","0","145","6"
"58","70","70","0","146","5"
"59","70","70","0","39","146"
"58","70","70","0","147","4"
"58","70","70","0","148","4"
"57","70","55","0","103","120"
"53","70","40","0","80","133"
"58","70","70","0","149","3"
"59","70","70","0","40","146"
"58","70","70","0","150","3"
"57","70","55","0","104","120"
"59","70","70","0","41","146"
"57","70","55","0","105","119"
"59","70","70","0","42","146"
"57","70","55","0","106","118"
"60","70","70","0","0","150"
"53","70","40","0","81","133"
"59","70","70","0","43","146"
"57","70","55","0","107","116"
"60","70","70","0","1","150"
"59","70","70","0","44","146"
"57","70","55","0","108","115"
"60","70","70","0","2","149"
"57","70","55","0","109","115"
"59","70","70","0","45","146"
"60","70","70","0","3","149"
"53","70","40","0","82","132"
"57","70","55","0","110","115"
"59","70","70","0","46","146"
"60","70","70","0","4","149"
"57","70","55","0","111","115"
"59","70","70","0","47","146"
"60","70","70","0","5","149"
"57","70","55","0","112","114"
"59","70","70","0","48","146"
"53","70","40","0","83","131"
"57","70","55","0","113","113"
"60","70","70","0","6","149"
"59","70","70","0","49","146"
"57","70","55","0","114","108"
"60","70","70","0","7","149"
"59","70","70","0","50","146"
"57","70","55","0","115","107"
"60","70","70","0","8","149"
"57","70","55","0","116","105"
"59","70","70","0","51","146"
"53","70","40","0","84","131"
"60","70","70","0","9","149"
"57","70","55","0","117","103"
"59","70","70","0","52","146"
"57","70","55","0","118","102"
"60","70","70","0","10","149"
"59","70","70","0","53","146"
"57","70","55","0","119","98"
"60","70","70","0","11","149"
"59","70","70","0","54","146"
"57","70","55","0","120","97"
"60","70","70","0","12","149"
"57","70","55","0","121","94"
"59","70","70","0","55","146"
"60","70","70","0","13","149"
"57","70","55","0","122","92"
"59","70","70","0","56","146"
"57","70","55","0","123","85"
"60","70","70","0","14","149"
"53","70","40","0","85","131"
"59","70","70","0","57","146"
"57","70","55","0","124","81"
"60","70","70","0","15","149"
"57","70","55","0","125","79"
"59","70","70","0","58","146"
"57","70","55","0","126","78"
"60","70","70","0","16","149"
"59","70","70","0","59","146"
"57","70","55","0","127","76"
"53","70","40","0","86","131"
"60","70","70","0","17","149"
"57","70","55","0","128","72"
"59","70","70","0","60","145"
"57","70","55","0","129","68"
"60","70","70","0","18","149"
"59","70","70","0","61","145"
"57","70","55","0","130","65"
"57","70","55","0","131","64"
"59","70","70","0","62","145"
"60","70","70","0","19","149"
"53","70","40","0","87","130"
"57","70","55","0","132","63"
"59","70","70","0","63","145"
"57","70","55","0","133","61"
"60","70","70","0","20","149"
"57","70","55","0","134","60"
"59","70","70","0","64","145"
"57","70","55","0","135","58"
"60","70","70","0","21","149"
"57","70","55","0","136","55"
"59","70","70","0","65","145"
"53","70","40","0","88","130"
"57","70","55","0","137","53"
"60","70","70","0","22","149"
"57","70","55","0","138","52"
"59","70","70","0","66","145"
"57","70","55","0","139","49"
"60","70","70","0","23","149"
"57","70","55","0","140","47"
"59","70","70","0","67","145"
"57","70","55","0","141","47"
"57","70","55","0","142","46"
"60","70","70","0","24","149"
"53","70","40","0","89","127"
"59","70","70","0","68","145"
"57","70","55","0","143","45"
"57","70","55","0","144","45"
"60","70","70","0","25","149"
"59","70","70","0","69","145"
"57","70","55","0","145","41"
"57","70","55","0","146","39"
"60","70","70","0","26","149"
"59","70","70","0","70","145"
"57","70","55","0","147","39"
"53","70","40","0","90","127"
"57","70","55","0","148","37"
"57","70","55","0","149","36"
"59","70","70","0","71","136"
"60","70","70","0","27","149"
"57","70","55","0","150","34"
"59","70","70","0","72","135"
"60","70","70","0","28","149"
"59","70","70","0","73","134"
"53","70","40","0","91","127"
"60","70","70","0","29","149"
"61","90","10","0","0","150"
"59","70","70","0","74","133"
"60","70","70","0","30","149"
"61","90","10","0","1","150"
"59","70","70","0","75","133"
"61","90","10","0","2","150"
"60","70","70","0","31","149"
"53","70","40","0","92","126"
"59","70","70","0","76","131"
"61","90","10","0","3","150"
"59","70","70","0","77","129"
"60","70","70","0","32","149"
"61","90","10","0","4","150"
"59","70","70","0","78","128"
"60","70","70","0","33","149"
"61","90","10","0","5","150"
"59","70","70","0","79","125"
"53","70","40","0","93","126"
"61","90","10","0","6","150"
"60","70","70","0","34","149"
"59","70","70","0","80","125"
"61","90","10","0","7","150"
"60","70","70","0","35","149"
"59","70","70","0","81","123"
"61","90","10","0","8","149"
"59","70","70","0","82","123"
"53","70","40","0","94","124"
"60","70","70","0","36","149"
"61","90","10","0","9","149"
"59","70","70","0","83","121"
"60","70","70","0","37","149"
"61","90","10","0","10","149"
"59","70","70","0","84","120"
"60","70","70","0","38","149"
"61","90","10","0","11","149"
"53","70","40","0","95","123"
"59","70","70","0","85","117"
"61","90","10","0","12","149"
"60","70","70","0","39","149"
"59","70","70","0","86","116"
"61","90","10","0","13","149"
"59","70","70","0","87","115"
"60","70","70","0","40","149"
"61","90","10","0","14","149"
"59","70","70","0","88","114"
"53","70","40","0","96","121"
"60","70","70","0","41","149"
"59","70","70","0","89","114"
"61","90","10","0","15","149"
"59","70","70","0","90","113"
"61","90","10","0","16","149"
"60","70","70","0","42","149"
"59","70","70","0","91","110"
"61","90","10","0","17","149"
"60","70","70","0","43","149"
"53","70","40","0","97","121"
"59","70","70","0","92","109"
"61","90","10","0","18","149"
"60","70","70","0","44","149"
"59","70","70","0","93","106"
"61","90","10","0","19","149"
"59","70","70","0","94","103"
"59","70","70","0","95","103"
"60","70","70","0","45","149"
"53","70","40","0","98","120"
"59","70","70","0","96","101"
"60","70","70","0","46","149"
"59","70","70","0","97","100"
"61","90","10","0","20","149"
"59","70","70","0","98","99"
"60","70","70","0","47","149"
"61","90","10","0","21","149"
"59","70","70","0","99","97"
"60","70","70","0","48","149"
"59","70","70","0","100","96"
"61","90","10","0","22","149"
"53","70","40","0","99","118"
"59","70","70","0","101","94"
"60","70","70","0","49","149"
"61","90","10","0","23","149"
"59","70","70","0","102","90"
"61","90","10","0","24","149"
"60","70","70","0","50","148"
"59","70","70","0","103","88"
"59","70","70","0","104","86"
"61","90","10","0","25","149"
"53","70","40","0","100","117"
"60","70","70","0","51","148"
"59","70","70","0","105","81"
"61","90","10","0","26","149"
"59","70","70","0","106","78"
"60","70","70","0","52","148"
"61","90","10","0","27","149"
"59","70","70","0","107","77"
"59","70","70","0","108","74"
"60","70","70","0","53","148"
"53","70","40","0","101","117"
"61","90","10","0","28","149"
"59","70","70","0","109","71"
"59","70","70","0","110","68"
"60","70","70","0","54","148"
"61","90","10","0","29","149"
"59","70","70","0","111","66"
"59","70","70","0","112","65"
"61","90","10","0","30","149"
"60","70","70","0","55","148"
"53","70","40","0","102","115"
"59","70","70","0","113","62"
"59","70","70","0","114","59"
"60","70","70","0","56","148"
"61","90","10","0","31","149"
"59","70","70","0","115","58"
"59","70","70","0","116","55"
"61","90","10","0","32","149"
"60","70","70","0","57","148"
"53","70","40","0","103","114"
"59","70","70","0","117","55"
"61","90","10","0","33","149"
"59","70","70","0","118","51"
"60","70","70","0","58","148"
"59","70","70","0","119","48"
"61","90","10","0","34","149"
"59","70","70","0","120","46"
"60","70","70","0","59","148"
"59","70","70","0","121","43"
"61","90","10","0","35","149"
"53","70","40","0","104","113"
"59","70","70","0","122","40"
"59","70","70","0","123","38"
"60","70","70","0","60","148"
"59","70","70","0","124","36"
"61","90","10","0","36","149"
"59","70","70","0","125","34"
"60","70","70","0","61","148"
"59","70","70","0","126","32"
"61","90","10","0","37","149"
"59","70","70","0","127","29"
"59","70","70","0","128","28"
"53","70","40","0","105","113"
"59","70","70","0","129","27"
"61","90","10","0","38","149"
"60","70","70","0","62","148"
"59","70","70","0","130","27"
"59","70","70","0","131","25"
"59","70","70","0","132","25"
"61","90","10","0","39","149"
"60","70","70","0","63","148"
"59","70","70","0","133","24"
"59","70","70","0","134","22"
"61","90","10","0","40","149"
"59","70","70","0","135","21"
"60","70","70","0","64","148"
"59","70","70","0","136","19"
"53","70","40","0","106","111"
"59","70","70","0","137","19"
"61","90","10","0","41","149"
"59","70","70","0","138","19"
"59","70","70","0","139","17"
"60","70","70","0","65","148"
"59","70","70","0","140","12"
"61","90","10","0","42","149"
"59","70","70","0","141","12"
"59","70","70","0","142","12"
"59","70","70","0","143","12"
"60","70","70","0","66","148"
"59","70","70","0","144","12"
"53","70","40","0","107","109"
"61","90","10","0","43","149"
"59","70","70","0","145","10"
"59","70","70","0","146","10"
"59","70","70","0","147","8"
"60","70","70","0","67","148"
"59","70","70","0","148","8"
"61","90","10","0","44","149"
"59","70","70","0","149","8"
"59","70","70","0","150","7"
"61","90","10","0","45","149"
"60","70","70","0","68","148"
"53","70","40","0","108","107"
"61","90","10","0","46","149"
"60","70","70","0","69","148"
"62","90","10","0","0","150"
"61","90","10","0","47","149"
"60","70","70","0","70","148"
"62","90","10","0","1","150"
"53","70","40","0","109","106"
"61","90","10","0","48","149"
"62","90","10","0","2","150"
"60","70","70","0","71","136"
"61","90","10","0","49","149"
"62","90","10","0","3","150"
"60","70","70","0","72","135"
"61","90","10","0","50","149"
"62","90","10","0","4","150"
"53","70","40","0","110","103"
"60","70","70","0","73","133"
"61","90","10","0","51","149"
"62","90","10","0","5","150"
"60","70","70","0","74","131"
"61","90","10","0","52","149"
"62","90","10","0","6","150"
"61","90","10","0","53","149"
"60","70","70","0","75","129"
"62","90","10","0","7","150"
"53","70","40","0","111","102"
"60","70","70","0","76","128"
"62","90","10","0","8","150"
"61","90","10","0","54","149"
"62","90","10","0","9","150"
"60","70","70","0","77","128"
"61","90","10","0","55","149"
"53","70","40","0","112","102"
"62","90","10","0","10","149"
"60","70","70","0","78","127"
"61","90","10","0","56","149"
"62","90","10","0","11","148"
"60","70","70","0","79","126"
"61","90","10","0","57","149"
"53","70","40","0","113","102"
"62","90","10","0","12","148"
"60","70","70","0","80","125"
"61","90","10","0","58","149"
"62","90","10","0","13","148"
"61","90","10","0","59","149"
"62","90","10","0","14","148"
"61","90","10","0","60","149"
"62","90","10","0","15","148"
"60","70","70","0","81","124"
"61","90","10","0","61","149"
"62","90","10","0","16","148"
"60","70","70","0","82","119"
"61","90","10","0","62","149"
"62","90","10","0","17","148"
"60","70","70","0","83","116"
"53","70","40","0","114","100"
"61","90","10","0","63","149"
"62","90","10","0","18","148"
"60","70","70","0","84","110"
"62","90","10","0","19","148"
"61","90","10","0","64","149"
"60","70","70","0","85","107"
"62","90","10","0","20","148"
"61","90","10","0","65","149"
"53","70","40","0","115","97"
"60","70","70","0","86","104"
"62","90","10","0","21","148"
"61","90","10","0","66","149"
"60","70","70","0","87","103"
"62","90","10","0","22","148"
"61","90","10","0","67","149"
"60","70","70","0","88","99"
"53","70","40","0","116","96"
"62","90","10","0","23","148"
"61","90","10","0","68","149"
"60","70","70","0","89","97"
"62","90","10","0","24","148"
"61","90","10","0","69","149"
"60","70","70","0","90","95"
"62","90","10","0","25","148"
"61","90","10","0","70","149"
"60","70","70","0","91","94"
"53","70","40","0","117","93"
"62","90","10","0","26","148"
"61","90","10","0","71","149"
"60","70","70","0","92","92"
"62","90","10","0","27","148"
"60","70","70","0","93","88"
"61","90","10","0","72","149"
"62","90","10","0","28","148"
"60","70","70","0","94","85"
"53","70","40","0","118","92"
"61","90","10","0","73","149"
"62","90","10","0","29","148"
"60","70","70","0","95","82"
"61","90","10","0","74","149"
"60","70","70","0","96","80"
"62","90","10","0","30","148"
"61","90","10","0","75","149"
"60","70","70","0","97","77"
"53","70","40","0","119","88"
"62","90","10","0","31","148"
"60","70","70","0","98","74"
"61","90","10","0","76","149"
"62","90","10","0","32","148"
"60","70","70","0","99","70"
"61","90","10","0","77","149"
"60","70","70","0","100","68"
"62","90","10","0","33","148"
"53","70","40","0","120","84"
"61","90","10","0","78","149"
"60","70","70","0","101","65"
"62","90","10","0","34","148"
"60","70","70","0","102","61"
"61","90","10","0","79","149"
"62","90","10","0","35","148"
"60","70","70","0","103","59"
"53","70","40","0","121","77"
"61","90","10","0","80","149"
"60","70","70","0","104","58"
"62","90","10","0","36","148"
"60","70","70","0","105","54"
"61","90","10","0","81","149"
"62","90","10","0","37","148"
"60","70","70","0","106","53"
"53","70","40","0","122","75"
"60","70","70","0","107","50"
"61","90","10","0","82","149"
"62","90","10","0","38","148"
"60","70","70","0","108","48"
"60","70","70","0","109","46"
"62","90","10","0","39","148"
"61","90","10","0","83","149"
"60","70","70","0","110","45"
"53","70","40","0","123","74"
"62","90","10","0","40","148"
"61","90","10","0","84","149"
"60","70","70","0","111","43"
"60","70","70","0","112","41"
"62","90","10","0","41","148"
"60","70","70","0","113","37"
"61","90","10","0","85","149"
"60","70","70","0","114","36"
"62","90","10","0","42","148"
"60","70","70","0","115","35"
"53","70","40","0","124","74"
"61","90","10","0","86","149"
"60","70","70","0","116","34"
"60","70","70","0","117","31"
"62","90","10","0","43","148"
"60","70","70","0","118","30"
"61","90","10","0","87","149"
"60","70","70","0","119","30"
"62","90","10","0","44","147"
"60","70","70","0","120","29"
"53","70","40","0","125","73"
"61","90","10","0","88","149"
"60","70","70","0","121","23"
"62","90","10","0","45","147"
"60","70","70","0","122","23"
"60","70","70","0","123","21"
"61","90","10","0","89","149"
"60","70","70","0","124","20"
"62","90","10","0","46","147"
"53","70","40","0","126","71"
"60","70","70","0","125","20"
"61","90","10","0","90","149"
"60","70","70","0","126","19"
"62","90","10","0","47","147"
"60","70","70","0","127","18"
"60","70","70","0","128","17"
"61","90","10","0","91","139"
"60","70","70","0","129","13"
"62","90","10","0","48","147"
"60","70","70","0","130","12"
"53","70","40","0","127","69"
"60","70","70","0","131","11"
"60","70","70","0","132","10"
"62","90","10","0","49","147"
"61","90","10","0","92","139"
"60","70","70","0","133","9"
"60","70","70","0","134","8"
"60","70","70","0","135","8"
"60","70","70","0","136","7"
"62","90","10","0","50","147"
"61","90","10","0","93","139"
"53","70","40","0","128","69"
"60","70","70","0","137","6"
"60","70","70","0","138","6"
"60","70","70","0","139","6"
"60","70","70","0","140","6"
"62","90","10","0","51","147"
"61","90","10","0","94","139"
"60","70","70","0","141","6"
"60","70","70","0","142","6"
"60","70","70","0","143","6"
"60","70","70","0","144","5"
"62","90","10","0","52","147"
"53","70","40","0","129","68"
"61","90","10","0","95","139"
"60","70","70","0","145","3"
"60","70","70","0","146","3"
"60","70","70","0","147","3"
"62","90","10","0","53","147"
"60","70","70","0","148","3"
"60","70","70","0","149","2"
"61","90","10","0","96","139"
"60","70","70","0","150","1"
"53","70","40","0","130","65"
"62","90","10","0","54","147"
"61","90","10","0","97","138"
"62","90","10","0","55","147"
"61","90","10","0","98","138"
"63","90","10","0","0","150"
"53","70","40","0","131","65"
"62","90","10","0","56","147"
"61","90","10","0","99","138"
"63","90","10","0","1","150"
"62","90","10","0","57","147"
"61","90","10","0","100","137"
"63","90","10","0","2","149"
"53","70","40","0","132","62"
"62","90","10","0","58","147"
"61","90","10","0","101","136"
"63","90","10","0","3","149"
"62","90","10","0","59","147"
"61","90","10","0","102","136"
"63","90","10","0","4","149"
"53","70","40","0","133","62"
"62","90","10","0","60","147"
"61","90","10","0","103","136"
"63","90","10","0","5","149"
"62","90","10","0","61","147"
"61","90","10","0","104","136"
"63","90","10","0","6","149"
"62","90","10","0","62","147"
"53","70","40","0","134","62"
"61","90","10","0","105","136"
"63","90","10","0","7","149"
"62","90","10","0","63","147"
"61","90","10","0","106","136"
"63","90","10","0","8","149"
"62","90","10","0","64","147"
"53","70","40","0","135","60"
"61","90","10","0","107","136"
"63","90","10","0","9","149"
"62","90","10","0","65","147"
"61","90","10","0","108","136"
"62","90","10","0","66","147"
"63","90","10","0","10","149"
"53","70","40","0","136","56"
"61","90","10","0","109","136"
"62","90","10","0","67","147"
"63","90","10","0","11","149"
"61","90","10","0","110","135"
"62","90","10","0","68","147"
"63","90","10","0","12","149"
"53","70","40","0","137","53"
"61","90","10","0","111","135"
"62","90","10","0","69","147"
"63","90","10","0","13","149"
"61","90","10","0","112","134"
"62","90","10","0","70","146"
"53","70","40","0","138","52"
"61","90","10","0","113","134"
"63","90","10","0","14","149"
"62","90","10","0","71","146"
"61","90","10","0","114","133"
"63","90","10","0","15","149"
"62","90","10","0","72","146"
"53","70","40","0","139","51"
"63","90","10","0","16","149"
"61","90","10","0","115","133"
"62","90","10","0","73","146"
"61","90","10","0","116","133"
"63","90","10","0","17","149"
"53","70","40","0","140","51"
"62","90","10","0","74","146"
"61","90","10","0","117","133"
"63","90","10","0","18","149"
"62","90","10","0","75","146"
"53","70","40","0","141","50"
"61","90","10","0","118","133"
"62","90","10","0","76","146"
"63","90","10","0","19","149"
"61","90","10","0","119","133"
"62","90","10","0","77","145"
"63","90","10","0","20","149"
"53","70","40","0","142","50"
"61","90","10","0","120","133"
"62","90","10","0","78","145"
"63","90","10","0","21","149"
"61","90","10","0","121","133"
"62","90","10","0","79","145"
"53","70","40","0","143","49"
"63","90","10","0","22","149"
"61","90","10","0","122","133"
"62","90","10","0","80","145"
"63","90","10","0","23","149"
"61","90","10","0","123","133"
"62","90","10","0","81","145"
"53","70","40","0","144","47"
"63","90","10","0","24","149"
"61","90","10","0","124","133"
"62","90","10","0","82","145"
"61","90","10","0","125","133"
"63","90","10","0","25","149"
"53","70","40","0","145","45"
"62","90","10","0","83","145"
"63","90","10","0","26","149"
"61","90","10","0","126","133"
"62","90","10","0","84","145"
"53","70","40","0","146","44"
"61","90","10","0","127","133"
"63","90","10","0","27","148"
"62","90","10","0","85","145"
"61","90","10","0","128","133"
"63","90","10","0","28","148"
"53","70","40","0","147","43"
"62","90","10","0","86","145"
"61","90","10","0","129","132"
"63","90","10","0","29","148"
"62","90","10","0","87","145"
"53","70","40","0","148","41"
"61","90","10","0","130","132"
"63","90","10","0","30","148"
"62","90","10","0","88","145"
"61","90","10","0","131","132"
"62","90","10","0","89","145"
"63","90","10","0","31","148"
"53","70","40","0","149","40"
"61","90","10","0","132","132"
"62","90","10","0","90","145"
"63","90","10","0","32","148"
"61","90","10","0","133","132"
"53","70","40","0","150","38"
"62","90","10","0","91","135"
"61","90","10","0","134","132"
"62","90","10","0","92","135"
"63","90","10","0","33","148"
"62","90","10","0","93","135"
"63","90","10","0","34","148"
"61","90","10","0","135","132"
"62","90","10","0","94","134"
"63","90","10","0","35","148"
"61","90","10","0","136","132"
"62","90","10","0","95","133"
"63","90","10","0","36","148"
"61","90","10","0","137","132"
"62","90","10","0","96","132"
"63","90","10","0","37","148"
"61","90","10","0","138","132"
"62","90","10","0","97","131"
"61","90","10","0","139","132"
"62","90","10","0","98","131"
"63","90","10","0","38","148"
"61","90","10","0","140","132"
"62","90","10","0","99","130"
"61","90","10","0","141","132"
"63","90","10","0","39","147"
"62","90","10","0","100","130"
"61","90","10","0","142","132"
"63","90","10","0","40","147"
"62","90","10","0","101","130"
"61","90","10","0","143","132"
"62","90","10","0","102","130"
"63","90","10","0","41","147"
"64","90","25","0","0","150"
"61","90","10","0","144","131"
"62","90","10","0","103","130"
"63","90","10","0","42","147"
"61","90","10","0","145","131"
"62","90","10","0","104","129"
"63","90","10","0","43","147"
"64","90","25","0","1","150"
"61","90","10","0","146","129"
"62","90","10","0","105","129"
"63","90","10","0","44","147"
"61","90","10","0","147","129"
"62","90","10","0","106","129"
"63","90","10","0","45","147"
"61","90","10","0","148","129"
"62","90","10","0","107","129"
"63","90","10","0","46","147"
"62","90","10","0","108","129"
"61","90","10","0","149","129"
"64","90","25","0","2","150"
"63","90","10","0","47","147"
"62","90","10","0","109","129"
"61","90","10","0","150","128"
"63","90","10","0","48","147"
"62","90","10","0","110","129"
"62","90","10","0","111","128"
"63","90","10","0","49","147"
"64","90","25","0","3","150"
"65","90","25","0","0","150"
"63","90","10","0","50","147"
"62","90","10","0","112","128"
"65","90","25","0","1","150"
"62","90","10","0","113","127"
"63","90","10","0","51","147"
"65","90","25","0","2","150"
"62","90","10","0","114","127"
"62","90","10","0","115","127"
"65","90","25","0","3","149"
"63","90","10","0","52","147"
"62","90","10","0","116","127"
"63","90","10","0","53","147"
"65","90","25","0","4","149"
"62","90","10","0","117","127"
"63","90","10","0","54","146"
"65","90","25","0","5","149"
"62","90","10","0","118","127"
"64","90","25","0","4","150"
"65","90","25","0","6","149"
"63","90","10","0","55","146"
"62","90","10","0","119","127"
"65","90","25","0","7","149"
"62","90","10","0","120","126"
"63","90","10","0","56","145"
"62","90","10","0","121","126"
"65","90","25","0","8","149"
"63","90","10","0","57","144"
"64","90","25","0","5","150"
"62","90","10","0","122","126"
"65","90","25","0","9","149"
"63","90","10","0","58","144"
"62","90","10","0","123","126"
"65","90","25","0","10","149"
"63","90","10","0","59","144"
"62","90","10","0","124","126"
"62","90","10","0","125","126"
"63","90","10","0","60","144"
"65","90","25","0","11","149"
"64","90","25","0","6","150"
"62","90","10","0","126","126"
