"BehaviorSpace results (NetLogo 5.3)"
"Fire_behaviour_space_edit.nlogo"
"experiment_density"
"01/27/2016 10:26:25:789 +0000"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-125","125","-125","125"
"[run number]","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59","60","61","62","63"
"density","0","0","0","5","5","5","10","10","10","15","15","15","20","20","20","25","25","25","30","30","30","35","35","35","40","40","40","45","45","45","50","50","50","55","55","55","60","60","60","65","65","65","70","70","70","75","75","75","80","80","80","85","85","85","90","90","90","95","95","95","100","100","100"
"[reporter]","percent-burned","percent-burned","percent-burned","percent-burned","percent-burned","percent-burned","percent-burned","percent-burned","percent-burned","percent-burned","percent-burned","percent-burned","percent-burned","percent-burned","percent-burned","percent-burned","percent-burned","percent-burned","percent-burned","percent-burned","percent-burned","percent-burned","percent-burned","percent-burned","percent-burned","percent-burned","percent-burned","percent-burned","percent-burned","percent-burned","percent-burned","percent-burned","percent-burned","percent-burned","percent-burned","percent-burned","percent-burned","percent-burned","percent-burned","percent-burned","percent-burned","percent-burned","percent-burned","percent-burned","percent-burned","percent-burned","percent-burned","percent-burned","percent-burned","percent-burned","percent-burned","percent-burned","percent-burned","percent-burned","percent-burned","percent-burned","percent-burned","percent-burned","percent-burned","percent-burned","percent-burned","percent-burned","percent-burned"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"25.137264263547387","26.254938877250673","26.043610385456095","59.66107489072839","58.72257651490902","59.450222517272756","69.28128420284567","70.92079230436859","69.4958577720976","76.2270984235194","75.52422270426608","75.90035950562658","81.28493286921929","80.798357846068","80.68041319347505","84.58927868299176","84.84706675152559","84.63237082920074","87.67488694177501","87.7105449398443","87.36398114344452","90.28513921502851","90.28350947827546","90.45496439044825","93.2","93.2","93.2"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"25.26988674040476","26.387526185993476","26.20621634589753","59.9785119527263","58.97618988993671","59.61495906173933","69.57998905508938","71.20278352625475","69.79026405276491","76.55304644226672","75.85172897792522","76.23859260992576","81.63102933863749","81.135158834549","81.0194232840107","84.9699060619129","85.21957246078394","84.99354379924023","88.03702656868288","88.08209483368718","87.73969446708963","90.68768869506877","90.66599563831572","90.85211562630917","93.60000000000001","93.60000000000001","93.60000000000001"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"25.365374923742074","26.517461748561427","26.376819320786904","60.305716308939516","59.24950139118016","59.80674190455115","69.87869390733309","71.49159711641234","70.0983636488121","76.86195142735407","76.17923525158436","76.57044395754005","81.95325708602685","81.44206624417075","81.37039843656522","85.318658241614","85.60705327393208","85.38278720736568","88.40093273035613","88.45187544232131","88.10122992946515","91.07849714860785","91.04848179835598","91.24591537494763","94","94","94"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"25.487387602450863","26.642093818779667","26.54209095271099","60.65489707713721","59.53266195553149","60.02802980010327","70.1910798978475","71.78041070656994","70.3950521487094","77.16659565402641","76.50461486112883","76.88953179178455","82.2834410740925","81.75893818007893","81.72536194312607","85.6974106088163","85.98891842312156","85.79261560342086","88.78603730921425","88.83227176220807","88.47871548576897","91.47433747064744","91.44606609629257","91.63636363636364","94.39999999999999","94.39999999999999","94.39999999999999"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"25.596138033473913","26.756118904298482","26.68337154129125","60.969892315581276","59.79119986211312","60.25423520444543","70.49890550893835","72.07832078775613","70.68717621014675","77.49893481039625","76.82786780655863","77.20861962602906","82.60964694181999","82.09573916855992","82.08431380369322","86.05366283539271","86.37078357231104","86.17998764900724","89.17290842283776","89.21443736730362","88.8526565767554","91.85675947668568","91.8470055359839","92.02346041055719","94.8","94.8","94.8"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"25.747327657091322","26.867492243642438","26.805992429492992","61.26046931848704","60.064511363356566","60.48535811757764","70.8044509303174","72.36031200964229","70.98614692927403","77.7865360034086","77.17664072136446","77.54047097364335","82.97364495275981","82.42656144126909","82.44326566426035","86.4230401440009","86.75639249747296","86.56174560697643","89.5703787450537","89.6001415428167","89.22659766774183","92.25092250922509","92.24458983392049","92.4088814411395","95.19999999999999","95.19999999999999","95.19999999999999"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"25.879950133948704","26.984169075336105","26.9099536173162","61.54860449783899","60.34028513037697","60.677140960389465","71.12139730025538","72.68096331839993","71.26914211379145","78.09544098849595","77.53817362085832","77.87870407794252","83.33764296369965","82.78528438758022","82.7942408168149","86.7867924174526","87.14200142263488","86.93601811478938","89.951950254381","89.98761500353856","89.59699429341083","92.65179469976518","92.63378627747022","92.80603267700042","95.6","95.6","95.6"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"26.02052995941752","27.076980191456073","27.00058644772618","61.81720508876028","60.61113436584344","60.903346364731625","71.431503101058","72.99706638164328","71.56583061368875","78.3873029399233","77.86567989451746","78.21268267778511","83.69766285430134","83.15397186017776","83.12527419933792","87.1411696323102","87.53322601175546","87.31216198514137","90.33882136800452","90.37508846426043","89.96916315173856","93.04092586380409","93.0213051501426","93.19983242563887","96","96","96"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"26.161109784886342","27.156532576701757","27.112544649997332","62.10045662100456","60.86967227242509","61.13692803225885","71.73932871214885","73.30862119937234","71.8579546751261","78.69620792501065","78.17404619114457","78.55942479099747","84.05768274490303","83.51468771174618","83.46627846687672","87.49179682373016","87.90011605705514","87.67520631771994","90.73099208592426","90.76610049539985","90.36082656931201","93.44012076484401","93.40043616842812","93.59530791788856","96.39999999999999","96.39999999999999","96.39999999999999"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"26.314951858040903","27.249343692821725","27.251159567094952","62.3641735648182","61.130672444783684","61.39017973494627","72.0471543232397","73.60880540331567","72.15692539425336","79.013634426928","78.45689251839565","78.87425812078538","84.42366981601194","83.86942484754275","83.82523032744386","87.85367408546303","88.25951855040995","88.03450792522035","91.1284624081402","91.13234253361642","90.75603445220288","93.8359610868836","93.77285690320416","93.97235023041475","96.8","96.8","96.8"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"26.476751279806905","27.326244331892553","27.368449112331394","62.62544868507801","61.38182355403442","61.61638513928843","72.3458591754834","73.89079662520183","72.43079170185088","79.31614827439284","78.72910552507338","79.1933459550299","84.78368970661363","84.21619036231017","84.18617636501415","88.22117638235238","88.60581782786117","88.3975522577989","91.51886659129451","91.51981599433829","91.13883670648283","94.22844682992285","94.16373091763127","94.36112274821951","97.2","97.2","97.2"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"26.659770297870082","27.38458274773939","27.459081942741374","62.94288574707592","61.66005958683181","61.86717808758083","72.62404232032105","74.19098082914516","72.6932469132985","79.62931401789518","79.01833184466845","79.51668829373098","85.1516658378916","84.53306229821834","84.56905834961911","88.58680366752291","88.96334843322975","88.77182476561184","91.88630582249858","91.90728945506017","91.5287278913976","94.6309963099631","94.54621707767153","94.7448680351906","97.6","97.6","97.6"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"26.81095992148749","27.421707194187373","27.53372074425548","63.25788098551999","61.98507866939157","62.12780605345331","72.91134622400584","74.49343915584564","72.93059771321633","79.94034938219004","79.31819148483689","79.83790338020378","85.50969666832422","84.85989876041293","84.937981095202","88.92805580034874","89.32462281457077","89.14796863596385","92.25551158846807","92.28591648973816","91.90621344770142","95.02348205300235","94.9337359503439","95.12023460410558","98","98","98"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"26.940929948807725","27.464135132985067","27.627019246148105","63.5924108123947","62.305173220397414","62.37122273856065","73.18724917913171","74.78452686876037","73.21359289773376","80.27055815935236","79.62868444557867","80.1569912144483","85.83789159622079","85.2026784646658","85.30490966378176","89.26555790973694","89.67653775598068","89.52785523139399","92.64061616732617","92.67338995046002","92.29610463261618","95.41429050654143","95.32964267740313","95.50397989107667","98.4","98.4","98.4"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"27.081509774276547","27.509214817957623","27.720317748040728","63.907406050838766","62.64742816339596","62.59988689729783","73.47911346224005","75.07334045891797","73.50343473994113","80.5965061780997","79.92641742163242","80.50373332766067","86.16807558428643","85.54346526366136","85.67383240936466","89.61243507771923","90.02283703343193","89.90212773920692","93.02218767665347","93.04140127388536","92.66295679296778","95.80174438108018","95.72219426270759","95.88940092165899","98.8","98.8","98.8"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"27.235351847431104","27.5410357720559","27.821613264381295","64.22484311283667","62.94782458818605","62.83100981043004","73.76641736592484","75.35533168080413","73.80468767829838","80.94801874733703","80.25392369529156","80.83345742304665","86.51417205370463","85.88624496791422","86.01882503090974","89.9480621753886","90.37100819886939","90.25955798416827","93.40375918598079","93.40233545647558","93.02626448800198","96.20261657162025","96.10132528099312","96.28822790113112","99.2","99.2","99.2"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"27.405108617808544","27.57550847232903","27.920243109239216","64.54228017483456","63.2211360894295","63.07196774114233","74.03547975191536","75.67598298956177","74.0785539858959","81.28248828291436","80.59206328952405","81.15041800506286","86.83242168075584","86.23101757742437","86.37179436046743","90.28368927305796","90.71543558833439","90.61137414151244","93.78709723007348","93.7579617834395","93.38957218303618","96.59845689365984","96.48884415366548","96.68035190615836","99.6","99.6","99.6"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"27.58282273679743","27.60998117260216","28.03220131151037","64.8475081190633","63.48459852756506","63.28587937350938","74.30910251732944","76.0148272803766","74.33644475888353","81.6084363016617","80.95146952490325","81.4503605692527","87.13674788662357","86.54390370281797","86.72276951302197","90.64931655822849","91.05986297779941","90.9631902988566","94.18280101752401","94.11889596602973","93.75996880870521","97.00100637370011","96.87133031370576","97.06242144951823","100","100","100"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"27.77114665393491","27.649757365225003","28.14415951378152","65.18447976949186","63.75298549725458","63.4874972339013","74.57588471360818","76.34684920291997","74.57607777803136","81.93225394120154","81.32150908085578","81.76519389904061","87.43311785181501","86.87074016501255","87.07773301958281","91.00931880824255","91.42300924712666","91.32997735651328","94.56260599208592","94.49752300070772","94.15517669159608","97.40691043274069","97.26723704076498","97.44113950565564","100","100","100"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"27.95681812153524","27.684230065498134","28.274777416431203","65.50680047859741","64.02137246694409","63.69157384868826","74.87914994527544","76.66067814340619","74.8567907433188","82.26885385598636","81.70005529326698","82.08428173328511","87.78319244157136","87.21351986926541","87.43867905715311","91.38807117544485","91.77305230055033","91.6836648763965","94.94417750141324","94.8690728945506","94.53620671321731","97.80275075478028","97.65811105519208","97.83326351068287","100","100","100"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"28.139837139598416","27.716051019596406","28.43471770538999","65.85109759968745","64.27252357619481","63.92269676182046","75.18697555636629","76.99724831146385","75.14435036629618","82.5905411163187","82.06584152099018","82.4161330808994","88.13525609149677","87.55430666826099","87.78766003270451","91.78369864811656","92.13058290591891","92.04670920897506","95.31691633691352","95.23531493276715","94.91546450217984","98.19355920831936","98.04059721523234","98.21868454126519","100","100","100"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"28.317551258587304","27.7584789583941","28.583995308418192","66.15144189680854","64.5507596089922","64.13906714858253","75.5130426851514","77.33836672503581","75.45473218157336","82.91222837665104","82.43162774871337","82.77351145525324","88.47140726006961","87.89907927777114","88.12467594623699","92.15495096844354","92.48249784732882","92.39665400378016","95.68612210288299","95.5962491153574","95.28586112784886","98.58436766185844","98.42643851702735","98.60578131545873","100","100","100"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"28.484655579427603","27.806210389541512","28.717278882550513","66.45422801748346","64.8339201733435","64.36035504413465","75.85051076249543","77.65901803379346","75.77652509300043","83.19556881124839","82.79741397643656","83.1308898296071","88.79164594728991","88.26378093985412","88.47764527579469","92.52807830048938","92.82879712478005","92.75595561128057","96.04649519502544","95.97664543524415","95.6651189168114","98.96511237839651","98.8206676732092","98.99455383326351","100","100","100"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"28.646455001193605","27.867200551563204","28.842565442234896","66.73992137328156","65.07029768793244","64.55951415013155","76.20165997811019","77.96147636049395","76.10288244288746","83.52364720920323","83.13342690655438","83.5201769873854","89.10392839383391","88.62449679142253","88.81266701232401","92.88995556222226","93.19755905806598","93.12648539401538","96.42983323911814","96.3588110403397","96.03728777513912","99.32069775243207","99.20315383324946","99.34645999162129","100","100","100"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"28.8135593220339","27.936145952109463","28.9918430452631","67.00852196420287","65.31652426562923","64.75867325612845","76.54368843487778","78.25938644168012","76.38815984663488","83.84746484874309","83.46731317255752","83.87968261396755","89.42217802088514","88.97524811670453","89.17161887289116","93.24808280051751","93.5681928793381","93.49514381421112","96.81140474844545","96.73389950460015","96.43249565802998","99.61422341496143","99.55208857574233","99.63803937997486","100","100","100"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"28.980663642874195","27.9944843679563","29.141120648291302","67.31863355553928","65.56028857754906","64.97258488849549","76.88799708135717","78.57321538216632","76.68484834653216","84.16276097145293","83.8075794309047","84.23280648386479","89.72849328692193","89.35190721033122","89.50265225541419","93.60621003881275","93.95567369248624","93.85818814678967","97.18591011871113","97.11075725406936","96.82061461028604","99.81717544448172","99.80036906559302","99.84080435693339","100","100","100"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.153072862788786","28.06342976850256","29.31705496614597","67.59944326422973","65.82128874990767","65.21600157360281","77.26422838380154","78.90296318195256","76.99066572334938","84.46314443971026","84.17336565862787","84.5518943181093","90.07061163600198","89.72059468292878","89.83966816894667","93.98683741773385","94.31507618584104","94.23433201714168","97.56041548897683","97.47699929228591","97.18746677063766","99.93794028849379","99.93121959402784","99.9514034352744","100","100","100"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.338744330389115","28.127071676699106","29.498320626965935","67.87292750225869","66.0798266564893","65.47662953947531","77.57433418460415","79.2236144907102","77.31474085400643","84.76565828717511","84.53064522989239","84.89650917909336","90.4027846842367","90.09127506078362","90.15674231244766","94.35058969118558","94.67447867919584","94.61608997511087","97.93138778971169","97.84677990092004","97.55254669833056","99.989936262999","99.98657943298105","99.99162128194386","100","100","100"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.542982944749475","28.188061838720795","29.6742549448206","68.14152809317999","66.33590229729397","65.759386294903","77.84795695001824","79.53744343119642","77.64794486158341","85.10012782275244","84.88154480881289","85.21985151779447","90.7687717553456","90.42409023875005","90.49575240298329","94.6918418240114","95.03200928456441","94.97913430768943","98.30765969474278","98.23248407643312","97.91053769538865","99.99832271049983","100","100","100","100","100"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.768441155407015","28.254355493092202","29.87951164898438","68.41501233120894","66.5944402038756","66.03476678714563","78.10789857716162","79.83762763513974","77.9674555537805","85.4154239454623","85.22181106716006","85.53893935203897","91.12282446544008","90.74096217465821","90.85271008654729","95.02934393339957","95.37830856201565","95.33282182757266","98.67156585641605","98.61464968152866","98.28093432105767","100","100","100","100","100","100"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.97002732023023","28.320649147463605","30.095431039078747","68.67628745146875","66.87267623667299","66.31260603378328","78.40204304998176","80.13098947081163","78.29153068443755","85.73711120579463","85.55782399727786","85.86866344742496","91.50074589756339","91.0697915421101","91.20169106209866","95.385596159976","95.71899217550822","95.69212343507307","99.00014132278123","98.99681528662421","98.63360862013965","100","100","100",,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.184875732739187","28.38694280183501","30.32734445806899","68.94732986594389","67.15091226947037","66.60028029800104","78.69162714337833","80.42435130648352","78.62017025355456","86.07584149978696","85.87044362213432","86.19200578612606","91.85678766782695","91.43050739367851","91.57859051569417","95.72497328108301","96.07090711691812","96.0196118794094","99.2845534200113","99.3312101910828","98.98628291922164","100","100","100",,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.407681493859577","28.450584710031556","30.53793250519806","69.21837228041902","67.41191244182897","66.86336701826855","78.98577161619846","80.73363200145543","78.94880982267156","86.4103110353643","86.18306324699077","86.52385713374035","92.22277473893585","91.76531547690223","91.95349579228652","96.06810042562766","96.43405338624537","96.37329939929262","99.50713680045223","99.60368011323425","99.31237372842307","100","100","100",,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.63844460359142","28.51953011057782","30.759183238257716","69.44790369447904","67.70245980351119","67.12399498414104","79.28219627873038","81.02244559161304","79.27973161101856","86.73412867490413","86.46803623835652","86.83869046352825","92.60666335156638","92.11008808641236","92.32441271487258","96.41497759360996","96.80281531953128","96.7138873814024","99.68025720746184","99.80184005661712","99.56934746393506","100","100","100",,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.869207713323256","28.593779003473784","30.98576531428267","69.66034234366225","67.94376184965405","67.36987042364339","79.57406056183875","81.35446751415641","79.58783120706575","87.05155517682147","86.77427587086896","87.16416005445767","92.9786176031825","92.45884650643708","92.67139951342081","96.78622991393696","97.16783347684475","97.09377397683254","99.80038157150932","99.91330502477","99.75897635841633","100","100","100",,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"31.092013474443647","28.662724404020047","31.20168470437703","69.87766463995312","68.17275256691208","67.64525091588601","79.87732579350602","81.66147408637117","79.92559965310268","87.3732424371538","87.1145421292161","87.47686613201728","93.34659373446047","92.81756945274822","93.02237466597535","97.16498228113926","97.53659541013066","97.46243239702828","99.89400791407574","99.96461429582449","99.87948817920817","100","100","100",,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"31.32542903371263","28.729018058391453","31.42293543743669","70.12673064244377","68.4165168788319","67.90342012736347","80.18743159430865","81.95028767652877","80.22913481068991","87.70558159352365","87.48032835693931","87.75766342615245","93.70064644455495","93.1703136832875","93.3813265265425","97.53998462490391","97.89599790348545","97.81424855437244","99.94523742227247","99.98584571832978","99.95214971821501","100","100","100",,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"31.519057849924405","28.80591869746228","31.646851841978997","70.39288940981125","68.59133774899662","68.17142435642104","80.479295877417","82.21408591635776","80.53495218750713","88.05709416276098","87.84186125643316","88.05760599034228","94.05867727498757","93.51508629279765","93.7502492721254","97.92811205070032","98.25352850885403","98.17542152441192","99.96996890898812","99.99115357395613","99.97873320809556","100","100","100",,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"31.73125381289621","28.89342632123253","31.88143093245188","70.6492808829634","68.79078127693103","68.44188733987362","80.79852243706677","82.48243240170105","80.87728507200401","88.3936940775458","88.23529411764706","88.37882107681507","94.41272998508204","93.85587309179321","94.08925936266102","98.31436446477791","98.59046834637415","98.51039541890451","99.98056811758056","99.9929228591649","99.98582213873037","100","100","100",,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"31.92488262910798","28.978282198827927","32.12134136589007","70.93497423876151","68.9631398813188","68.68530402498094","81.15195184239329","82.75077888704432","81.2196179565009","88.76011930123562","88.6053336735996","88.68939990214639","94.78070611636002","94.19267408027422","94.44222869221872","98.66499165619786","98.89558608812848","98.86408293878773","99.98056811758056","99.9929228591649","99.98759437138908","100","100","100",,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"32.11320654624546","29.071093314947895","32.3639174708109","71.22066759455961","69.13549848570655","68.92872071008827","81.48485954031376","83.00548063584472","81.55282196407786","89.09032807839795","88.95410658840542","89.01912399753239","95.1546494281452","94.52748216349795","94.79918637578272","98.99499371871075","99.16513795814458","99.16350094503808","99.98056811758056","99.9929228591649","99.98936660404777","100","100","100",,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"32.30418291292008","29.15064570019358","32.5878338753532","71.52345371523454","69.3004702927634","69.16721988640555","81.80864647938708","83.28747185773088","81.8791793139649","89.3949723050703","89.32414614435797","89.331830075092","95.53853804077573","94.8722547730081","95.15414988234355","99.2818705116907","99.39350829246378","99.41239216273368","99.98056811758056","99.9929228591649","99.99113883670648","100",,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"32.47393968329752","29.25406380101297","32.793090579516985","71.80426342392498","69.45559303671239","69.41555408030293","82.15067493615469","83.56491483410274","82.19412556770203","89.70813804857265","89.69631236442517","89.6530451615648","95.90452511188462","95.21104866674638","95.5131017429107","99.52374702341889","99.57882520309984","99.61262795441361","99.98056811758056","99.9929228591649","99.99113883670648",,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"32.64369645367497","29.338919678608367","33.030335341472515","72.07286401484629","69.61317804643834","69.62946571266995","82.4767420649398","83.84918017874605","82.4953785060593","90.03834682573498","90.01743864574028","90.00829628369036","96.25857782197912","95.5578141815138","95.85211183344634","99.69249807811299","99.7136011381079","99.7511087823044","99.98056811758056","99.9929228591649","99.99113883670648",,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"32.83467282034959","29.43703428707804","33.24092338860159","72.34390642932141","69.78553665082609","69.85567111701212","82.79368843487778","84.14481613717508","82.80347810210648","90.34299105240733","90.31729828590872","90.35503839690271","96.6185977125808","95.90258679102396","96.20308698600087","99.80312376952357","99.81093931339149","99.83906282164044","99.98056811758056","99.9929228591649","99.99113883670648",,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"33.03625898517281","29.53514889554772","33.46217412166125","72.61739066735038","69.98005564720657","70.0941702933294","83.11747537395111","84.4495485866327","83.09560216354383","90.63698338304218","90.59801794904513","90.71879852794146","96.94082545997016","96.24337359001953","96.55007378454911","99.87062419140119","99.87645539290929","99.89333233527331","99.98056811758056","99.9929228591649","99.99113883670648",,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"33.24845494814461","29.62265651931797","33.69408754065149","72.89820037604082","70.13271612537856","70.35725701359691","83.46634439985407","84.74291042230459","83.40370175959103","90.93310609288453","90.8957509250989","91.04001361441426","97.25907508702139","96.60010363107338","96.90304311410681","99.89874936718354","99.90827748867508","99.92514549843742","99.98056811758056","99.9929228591649","99.99113883670648",,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"33.43147396620779","29.704860650738514","33.931332302607025","73.15215002563914","70.3075369955433","70.65476629539475","83.80609266690988","85.06810997657654","83.70039025948832","91.24201107797188","91.17221726000595","91.38037397094173","97.56340129288911","96.93889752481168","97.2719658596897","99.90812442577766","99.92325259256486","99.94011639874994","99.98056811758056","99.9929228591649","99.99113883670648",,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"33.62510278241956","29.805627005383045","34.17390840752786","73.40121602812981","70.48235786570802","70.994074401908","84.14356074425392","85.36147181224842","84.0107720747655","91.55517682147422","91.47420356428906","91.70797081409943","97.89358528095475","97.27569851329267","97.61695848123479","99.90812442577766","99.93261203249597","99.94573048636713","99.98056811758056","99.9929228591649","99.99113883670648",,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"33.83464629585422","29.898438121503006","34.41915018393133","73.6453983835128","70.63994287543397","71.33092375402622","84.45138635534477","85.69576785754896","84.32571832850265","91.89390711546656","91.7804431968015","92.06322193622498","98.20586772749876","97.63043564908924","97.97989869580825","99.90812442577766","99.9344839204822","99.94760184890619","99.98056811758056","99.9929228591649","99.99113883670648",,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"34.070714304660356","30.0018562223224","34.64573225995628","73.91644079798793","70.80491468249083","71.66777310614442","84.80937614009486","86.05962749869238","84.6269712668599","92.25820195994888","92.12283611926331","92.40570954498075","98.49825957235207","97.9732153533421","98.30096119331552","99.90812442577766","99.9344839204822","99.94760184890619","99.98056811758056","99.9929228591649","99.99113883670648",,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"34.31739211161508","30.089363846092652","34.880311350429174","74.17771591824774","70.97727328687859","71.97511740552235","85.14684421743888","86.41666477156437","84.92822420521715","92.61397528760119","92.4482157288078","92.74606990150822","98.75087021382397","98.29805891027941","98.60208192079128","99.90812442577766","99.9344839204822","99.94760184890619",,,"99.99113883670648",,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"34.52163072597544","30.17952321603776","35.13621581276323","74.44631650916905","71.17179228325905","72.28000295050528","85.49571324334184","86.78507265822209","85.24773489741423","92.96548785683851","92.77997533069627","93.06303048352443","98.99751367478866","98.62090956195942","98.87727834722611","99.90812442577766","99.9344839204822","99.94760184890619",,,"99.99113883670648",,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"34.701997294501474","30.272334332157726","35.386788932132","74.72224257075185","71.40078300051708","72.56030095153795","85.82406056183875","87.13756168557978","85.55355227423146","93.29569663400086","93.11598826081409","93.4055180922802","99.23023371456988","98.8859659611782","99.11857376460735","99.90812442577766","99.9344839204822","99.94760184890619",,,"99.99113883670648",,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"34.87175406487892","30.343931478878844","35.62136802260489","75.01281957365761","71.6297737177751","72.84305770696565","86.15240788033564","87.46503536260887","85.83882967797886","93.63229654878569","93.44136787035856","93.73949669212278","99.43510691198408","99.11714297102316","99.30203804889722","99.90812442577766","99.9344839204822","99.94760184890619",,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"34.98050449590197","30.428787356474242","35.89859785680013","75.2814201645789","71.83906630881738","73.0987681640481","86.49215614739147","87.80842789893798","86.11269598557637","93.96037494674052","93.79226744927907","94.05433002191069","99.58428642466434","99.30846187572243","99.44561879312408","99.90812442577766","99.9344839204822","99.94760184890619",,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"35.105169624147905","30.513643234069637","36.15183664765154","75.52560251996191","72.0286607736439","73.34464360355044","86.78858080992339","88.14499806699565","86.40938448547367","94.32040903280785","94.14529369231424","94.3797996128401","99.69567379413228","99.47586591733429","99.53336258126271","99.90812442577766","99.9344839204822","99.94760184890619",,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"35.24044455054243","30.603802604014746","36.42640081036413","75.78443581666788","72.22810430157831","73.60773032381796","87.07588471360818","88.48156823505333","86.70835520460095","94.64848743076267","94.51107992003743","94.72654172605246","99.74142217802088","99.60540475905776","99.60914130738244","99.90812442577766","99.9344839204822","99.94760184890619",,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"35.39693907323413","30.70191721248442","36.663645572319666","76.01640905428174","72.43493462684361","73.88065206166556","87.39055089383436","88.83405726241102","87.02101923910811","94.987217724755","94.88749946833397","95.05413856921015","99.77324714072601","99.70305711666467","99.66497826347066","99.90812442577766","99.9344839204822","99.94760184890619",,,,,,,,,
